,correct_rate,response_time,set_size,response_type,cue_type,subject,exp_type
11217,1,0.6026,L1,no-change,cue,44,exp1
11213,1,0.8247,L1,no-change,cue,44,exp1
11238,1,1.3343,L1,no-change,nocue,44,exp1
10971,1,1.3726,L1,change,cue,43,exp1
11133,1,0.6663,L1,change,cue,44,exp1
11125,1,0.8346,L1,no-change,cue,44,exp1
11040,1,0.9727,L1,change,cue,44,exp1
11038,1,1.038,L1,change,cue,44,exp1
11035,1,1.2823,L1,change,cue,44,exp1
11030,1,1.2472,L1,change,nocue,44,exp1
11027,1,1.1317,L1,no-change,cue,44,exp1
11023,1,1.0609,L1,no-change,nocue,44,exp1
11017,1,1.2569,L1,no-change,cue,44,exp1
11016,1,0.9489,L1,no-change,cue,44,exp1
11012,1,1.8168,L1,no-change,nocue,44,exp1
11007,1,0.6385,L1,no-change,nocue,43,exp1
11000,1,0.8056,L1,no-change,cue,43,exp1
10996,1,3.9362,L1,no-change,cue,43,exp1
10994,1,0.5364,L1,change,nocue,43,exp1
10990,1,0.5324,L1,no-change,nocue,43,exp1
10989,1,0.687,L1,no-change,nocue,43,exp1
11042,1,0.8605,L1,no-change,nocue,44,exp1
11045,1,0.891,L1,no-change,cue,44,exp1
11053,1,1.1336,L1,no-change,nocue,44,exp1
11055,1,1.3458,L1,change,cue,44,exp1
11118,1,0.8016,L1,no-change,nocue,44,exp1
11116,1,0.7933,L1,no-change,nocue,44,exp1
11113,1,0.5699,L1,change,cue,44,exp1
11111,1,1.1901,L1,change,cue,44,exp1
11107,1,0.7023,L1,change,nocue,44,exp1
11102,1,0.8483,L1,no-change,nocue,44,exp1
11099,1,0.7893,L1,change,nocue,44,exp1
11128,1,0.8234,L1,no-change,cue,44,exp1
11098,1,0.9884,L1,change,nocue,44,exp1
11093,1,1.3837,L1,change,cue,44,exp1
11079,1,0.7532,L1,no-change,nocue,44,exp1
11073,1,0.6169,L1,change,nocue,44,exp1
11072,1,1.0071,L1,no-change,cue,44,exp1
11064,1,0.8224,L1,change,nocue,44,exp1
11058,1,0.7605,L1,change,nocue,44,exp1
11056,1,0.924,L1,change,nocue,44,exp1
11096,1,1.1657,L1,no-change,cue,44,exp1
10673,1,0.4748,L1,change,cue,42,exp1
10664,1,0.4876,L1,no-change,cue,42,exp1
10662,1,0.4761,L1,change,nocue,42,exp1
10264,1,0.6342,L1,change,nocue,41,exp1
10260,1,1.1498,L1,change,cue,41,exp1
10253,1,1.2034,L1,no-change,nocue,41,exp1
10249,1,0.6673,L1,change,cue,41,exp1
10248,1,0.765,L1,no-change,cue,41,exp1
10239,1,0.8302,L1,no-change,cue,40,exp1
10224,1,0.5387,L1,no-change,nocue,40,exp1
10222,1,0.5412,L1,no-change,nocue,40,exp1
10220,1,0.4731,L1,change,nocue,40,exp1
10218,1,0.7173,L1,no-change,cue,40,exp1
10215,1,0.5338,L1,no-change,cue,40,exp1
10214,1,0.483,L1,change,nocue,40,exp1
10208,1,0.5011,L1,change,cue,40,exp1
10203,1,0.5017,L1,change,nocue,40,exp1
10201,1,0.4523,L1,change,nocue,40,exp1
10267,1,1.067,L1,no-change,nocue,41,exp1
10270,1,1.2395,L1,no-change,cue,41,exp1
10272,1,0.8679,L1,change,cue,41,exp1
10273,1,1.5669,L1,change,cue,41,exp1
10352,1,1.1066,L1,no-change,nocue,41,exp1
10344,1,1.2003,L1,change,nocue,41,exp1
10341,1,0.8223,L1,no-change,cue,41,exp1
10332,1,2.4162,L1,change,nocue,41,exp1
10330,1,0.7081,L1,change,cue,41,exp1
10326,1,0.6334,L1,change,cue,41,exp1
10314,1,0.4158,L1,change,nocue,41,exp1
10196,1,0.6571,L1,no-change,nocue,40,exp1
10307,1,1.0002,L1,no-change,cue,41,exp1
10300,1,0.4679,L1,no-change,nocue,41,exp1
10298,1,0.582,L1,change,nocue,41,exp1
10296,1,0.8028,L1,change,nocue,41,exp1
10294,1,1.3328,L1,change,nocue,41,exp1
10292,1,0.8162,L1,no-change,cue,41,exp1
10291,1,0.888,L1,no-change,cue,41,exp1
10289,1,0.9349,L1,no-change,nocue,41,exp1
10305,1,0.5247,L1,change,cue,41,exp1
10354,1,1.3081,L1,no-change,cue,41,exp1
10194,1,0.5163,L1,no-change,nocue,40,exp1
10186,1,0.9715,L1,change,cue,40,exp1
10108,1,1.1,L1,no-change,nocue,40,exp1
10105,1,0.8854,L1,no-change,cue,40,exp1
10092,0,0.5668,L1,change,nocue,40,exp1
10085,1,0.9145,L1,change,cue,40,exp1
10080,1,0.8342,L1,no-change,nocue,40,exp1
10077,1,0.8145,L1,no-change,cue,40,exp1
10076,1,0.8307,L1,change,nocue,40,exp1
10072,1,0.8633,L1,change,nocue,40,exp1
10068,1,0.7572,L1,no-change,cue,40,exp1
10063,1,1.0048,L1,no-change,cue,40,exp1
10060,1,0.7357,L1,no-change,nocue,40,exp1
10057,1,0.8317,L1,change,cue,40,exp1
10053,1,0.7642,L1,change,nocue,40,exp1
10050,1,0.5177,L1,change,cue,40,exp1
10047,1,0.8677,L1,no-change,cue,40,exp1
10110,1,0.5867,L1,no-change,nocue,40,exp1
10111,1,0.9165,L1,change,cue,40,exp1
10114,1,1.0675,L1,change,nocue,40,exp1
10119,1,0.8529,L1,change,cue,40,exp1
10179,1,0.4887,L1,no-change,cue,40,exp1
10178,1,0.6184,L1,change,cue,40,exp1
10171,1,0.6158,L1,no-change,nocue,40,exp1
10167,1,0.5517,L1,change,nocue,40,exp1
10163,1,0.7676,L1,change,cue,40,exp1
10162,1,0.9015,L1,change,cue,40,exp1
10154,1,0.4042,L1,change,nocue,40,exp1
10190,1,0.6842,L1,change,cue,40,exp1
10147,1,0.6499,L1,no-change,cue,40,exp1
10135,1,0.7565,L1,no-change,nocue,40,exp1
10132,1,0.684,L1,change,nocue,40,exp1
10125,1,0.6242,L1,no-change,cue,40,exp1
10124,1,0.4519,L1,no-change,nocue,40,exp1
10122,1,0.6036,L1,no-change,cue,40,exp1
10121,1,0.7413,L1,no-change,nocue,40,exp1
10120,1,0.5843,L1,no-change,cue,40,exp1
10138,1,0.7546,L1,change,cue,40,exp1
10355,1,1.1507,L1,change,nocue,41,exp1
10359,1,1.0341,L1,change,cue,41,exp1
10361,1,0.5475,L1,no-change,nocue,41,exp1
10570,1,0.467,L1,change,nocue,42,exp1
10567,1,0.4869,L1,change,cue,42,exp1
10565,1,0.6505,L1,change,cue,42,exp1
10561,1,0.6549,L1,no-change,cue,42,exp1
10558,1,0.459,L1,change,cue,42,exp1
10554,1,0.6207,L1,change,nocue,42,exp1
10553,1,1.0347,L1,no-change,nocue,42,exp1
10552,1,1.2258,L1,no-change,cue,42,exp1
10543,1,0.6501,L1,change,cue,42,exp1
10542,1,0.5862,L1,no-change,nocue,42,exp1
10541,1,0.5203,L1,change,cue,42,exp1
10528,1,0.7914,L1,no-change,cue,42,exp1
10527,1,0.504,L1,change,nocue,42,exp1
10524,1,1.1339,L1,change,nocue,42,exp1
10523,1,0.55,L1,change,cue,42,exp1
10572,1,0.5904,L1,change,nocue,42,exp1
10573,1,0.7004,L1,no-change,nocue,42,exp1
10575,1,0.7512,L1,no-change,nocue,42,exp1
10589,1,0.5107,L1,change,cue,42,exp1
10651,1,1.0002,L1,change,cue,42,exp1
10647,1,1.0257,L1,change,nocue,42,exp1
10642,1,1.023,L1,no-change,cue,42,exp1
10639,1,0.6758,L1,change,nocue,42,exp1
10638,1,0.684,L1,no-change,nocue,42,exp1
10635,1,0.4889,L1,no-change,nocue,42,exp1
10628,1,0.3699,L1,no-change,cue,42,exp1
10515,1,0.7846,L1,no-change,nocue,42,exp1
10627,1,0.9949,L1,no-change,cue,42,exp1
10607,1,0.6502,L1,change,cue,42,exp1
10606,1,0.3838,L1,no-change,nocue,42,exp1
10604,1,0.4504,L1,no-change,cue,42,exp1
10598,1,0.6675,L1,no-change,cue,42,exp1
10595,1,0.9532,L1,change,nocue,42,exp1
10594,1,0.9685,L1,no-change,cue,42,exp1
10593,1,0.9002,L1,no-change,nocue,42,exp1
10611,1,0.8191,L1,change,nocue,42,exp1
10512,1,0.5836,L1,no-change,cue,42,exp1
10499,1,0.8507,L1,no-change,nocue,42,exp1
10497,1,0.6887,L1,change,nocue,42,exp1
10422,1,0.5512,L1,no-change,nocue,41,exp1
10421,1,0.6822,L1,no-change,nocue,41,exp1
10420,1,1.2331,L1,no-change,cue,41,exp1
10414,1,0.4517,L1,change,nocue,41,exp1
10404,1,0.5219,L1,no-change,cue,41,exp1
10398,1,0.5162,L1,change,cue,41,exp1
10392,1,1.354,L1,change,cue,41,exp1
10424,1,0.4894,L1,change,nocue,41,exp1
10391,1,0.85,L1,no-change,nocue,41,exp1
10384,1,0.882,L1,no-change,cue,41,exp1
10377,1,0.7008,L1,change,cue,41,exp1
10375,1,2.0507,L1,no-change,nocue,41,exp1
10368,1,1.2326,L1,change,cue,41,exp1
10367,1,1.1656,L1,no-change,nocue,41,exp1
10366,1,0.7341,L1,no-change,nocue,41,exp1
10364,1,0.8996,L1,no-change,cue,41,exp1
10386,1,0.7188,L1,no-change,cue,41,exp1
11282,1,0.6897,L1,no-change,cue,45,exp1
10428,1,0.49,L1,change,nocue,41,exp1
10444,1,0.9231,L1,change,cue,41,exp1
10496,1,0.8035,L1,no-change,cue,42,exp1
10493,1,1.2447,L1,change,nocue,41,exp1
10491,1,0.5333,L1,no-change,cue,41,exp1
10490,1,0.782,L1,no-change,cue,41,exp1
10479,1,1.2981,L1,no-change,cue,41,exp1
10475,1,1.6693,L1,no-change,nocue,41,exp1
10473,1,1.5505,L1,change,cue,41,exp1
10430,1,1.3325,L1,change,nocue,41,exp1
10470,1,0.7484,L1,change,cue,41,exp1
10458,1,24.3894,L1,no-change,nocue,41,exp1
10457,1,1.473,L1,no-change,nocue,41,exp1
10456,1,0.7162,L1,change,nocue,41,exp1
10454,1,1.1906,L1,no-change,nocue,41,exp1
10451,1,1.2336,L1,change,nocue,41,exp1
10447,1,0.7172,L1,change,nocue,41,exp1
10445,1,0.9344,L1,no-change,cue,41,exp1
10465,1,0.8001,L1,change,cue,41,exp1
11285,1,0.4842,L1,no-change,cue,45,exp1
11289,0,2.147,L1,change,nocue,45,exp1
11290,0,1.0161,L1,change,nocue,45,exp1
12137,1,0.4075,L1,no-change,nocue,48,exp1
12132,1,0.4051,L1,no-change,nocue,48,exp1
12130,1,1.2098,L1,no-change,nocue,48,exp1
12126,1,0.7653,L1,no-change,nocue,48,exp1
12125,1,1.1592,L1,change,nocue,48,exp1
12120,1,0.7826,L1,no-change,cue,48,exp1
12114,1,0.9873,L1,change,nocue,48,exp1
12113,1,0.6133,L1,change,nocue,48,exp1
12110,1,1.1015,L1,change,cue,48,exp1
12106,1,0.4842,L1,change,nocue,48,exp1
12102,1,0.5131,L1,change,cue,48,exp1
12095,1,0.3767,L1,no-change,cue,48,exp1
12093,1,4.0533,L1,change,nocue,48,exp1
12091,1,0.8366,L1,no-change,nocue,48,exp1
12084,1,0.6306,L1,change,cue,48,exp1
12139,1,0.4636,L1,no-change,cue,48,exp1
12143,1,0.7026,L1,no-change,cue,48,exp1
12148,1,0.3739,L1,no-change,cue,48,exp1
12155,1,0.7174,L1,change,cue,48,exp1
12214,1,1.6351,L1,change,cue,48,exp1
12213,1,0.5531,L1,change,cue,48,exp1
12208,1,0.8353,L1,change,cue,48,exp1
12207,1,0.675,L1,no-change,nocue,48,exp1
12203,1,0.5678,L1,change,cue,48,exp1
12198,1,0.5778,L1,change,nocue,48,exp1
12194,1,0.5844,L1,no-change,nocue,48,exp1
12078,1,0.6627,L1,change,cue,48,exp1
12188,1,0.3863,L1,no-change,cue,48,exp1
12178,1,0.6509,L1,no-change,nocue,48,exp1
12172,1,1.0014,L1,no-change,nocue,48,exp1
12171,1,0.6972,L1,change,nocue,48,exp1
12169,1,0.6625,L1,no-change,cue,48,exp1
12168,1,0.8343,L1,change,nocue,48,exp1
12165,1,0.7188,L1,change,nocue,48,exp1
12156,1,1.0229,L1,change,cue,48,exp1
12181,1,3.6686,L1,no-change,cue,48,exp1
12215,1,1.6158,L1,no-change,cue,48,exp1
12075,1,0.8524,L1,change,cue,48,exp1
12067,1,0.8182,L1,no-change,cue,48,exp1
11976,1,0.574,L1,no-change,cue,47,exp1
11975,1,0.606,L1,no-change,nocue,47,exp1
11971,1,0.447,L1,change,nocue,47,exp1
11970,1,0.38,L1,no-change,nocue,47,exp1
11964,1,0.447,L1,no-change,nocue,47,exp1
11961,1,0.497,L1,no-change,cue,47,exp1
11958,1,0.535,L1,no-change,cue,47,exp1
11957,1,0.564,L1,no-change,nocue,47,exp1
11951,1,0.764,L1,no-change,nocue,47,exp1
11949,1,0.531,L1,change,cue,47,exp1
11948,1,0.479,L1,change,nocue,47,exp1
11946,1,0.469,L1,no-change,nocue,47,exp1
11943,1,0.579,L1,change,nocue,47,exp1
11934,1,0.434,L1,no-change,cue,47,exp1
11924,1,0.466,L1,change,cue,47,exp1
11977,1,0.43,L1,no-change,nocue,47,exp1
11980,1,0.479,L1,change,cue,47,exp1
11985,1,0.352,L1,change,cue,47,exp1
11986,1,0.281,L1,no-change,cue,47,exp1
12063,1,0.6664,L1,change,cue,48,exp1
12061,1,0.7824,L1,no-change,nocue,48,exp1
12060,1,0.8124,L1,no-change,cue,48,exp1
12052,1,8.1697,L1,change,nocue,48,exp1
12049,1,0.5716,L1,no-change,cue,48,exp1
12047,1,0.4031,L1,no-change,nocue,48,exp1
12046,1,0.8898,L1,change,nocue,48,exp1
12073,1,0.7538,L1,change,nocue,48,exp1
12037,1,0.4124,L1,no-change,nocue,48,exp1
12017,1,0.368,L1,change,nocue,47,exp1
12016,1,0.48,L1,no-change,cue,47,exp1
12013,1,0.552,L1,change,nocue,47,exp1
12008,1,0.46,L1,no-change,nocue,47,exp1
12007,1,0.382,L1,change,cue,47,exp1
11993,1,0.731,L1,no-change,cue,47,exp1
11987,1,0.372,L1,change,nocue,47,exp1
12029,1,0.35,L1,change,cue,47,exp1
12224,1,2.7999,L1,change,nocue,48,exp1
12229,1,0.6847,L1,change,nocue,48,exp1
12231,1,0.6657,L1,no-change,nocue,48,exp1
12452,0,1.1341,L1,no-change,cue,49,exp1
12450,1,0.7228,L1,change,cue,49,exp1
12447,1,0.701,L1,no-change,cue,49,exp1
12444,1,0.5609,L1,change,cue,49,exp1
12443,1,0.6463,L1,no-change,cue,49,exp1
12435,1,0.4185,L1,no-change,cue,49,exp1
12431,1,0.4511,L1,change,cue,49,exp1
12424,1,0.5336,L1,change,nocue,49,exp1
12421,1,0.5366,L1,no-change,nocue,49,exp1
12420,1,1.0013,L1,change,cue,49,exp1
12415,1,0.5424,L1,change,nocue,49,exp1
12404,1,0.4005,L1,no-change,nocue,49,exp1
12402,1,0.9346,L1,change,nocue,49,exp1
12397,1,0.4612,L1,no-change,cue,49,exp1
12392,1,0.5265,L1,change,cue,49,exp1
12454,1,0.597,L1,no-change,nocue,49,exp1
12457,1,0.5625,L1,change,nocue,49,exp1
12461,1,0.5021,L1,change,nocue,49,exp1
12466,1,0.5826,L1,no-change,nocue,49,exp1
12533,1,0.459,L1,change,nocue,49,exp1
12530,1,0.5608,L1,change,cue,49,exp1
12529,1,0.5424,L1,change,cue,49,exp1
12527,1,0.8222,L1,change,cue,49,exp1
12522,1,0.6203,L1,no-change,cue,49,exp1
12518,1,0.6019,L1,change,nocue,49,exp1
12515,1,0.5082,L1,no-change,cue,49,exp1
12390,1,0.4713,L1,change,cue,49,exp1
12507,1,0.3562,L1,no-change,cue,49,exp1
12497,1,0.8363,L1,no-change,nocue,49,exp1
12496,1,0.4399,L1,change,cue,49,exp1
12486,1,0.47,L1,no-change,cue,49,exp1
12485,1,0.6823,L1,change,nocue,49,exp1
12481,1,0.364,L1,no-change,nocue,49,exp1
12479,1,0.4265,L1,no-change,nocue,49,exp1
12472,1,0.4025,L1,change,nocue,49,exp1
12498,1,0.7789,L1,no-change,nocue,49,exp1
12387,1,0.445,L1,no-change,cue,49,exp1
12383,1,0.474,L1,no-change,cue,49,exp1
12382,1,0.54,L1,no-change,nocue,49,exp1
12293,1,0.7427,L1,no-change,nocue,49,exp1
12291,1,0.6324,L1,no-change,cue,49,exp1
12290,1,0.675,L1,change,nocue,49,exp1
12287,1,0.3964,L1,no-change,nocue,48,exp1
12283,1,0.5028,L1,no-change,cue,48,exp1
12282,1,1.4482,L1,no-change,cue,48,exp1
12281,1,0.5593,L1,change,cue,48,exp1
12295,1,0.5155,L1,change,cue,49,exp1
12275,1,0.4015,L1,no-change,nocue,48,exp1
12268,1,0.4794,L1,no-change,cue,48,exp1
12262,1,0.6788,L1,change,nocue,48,exp1
12257,1,0.3398,L1,no-change,cue,48,exp1
12249,1,1.0558,L1,change,cue,48,exp1
12246,1,0.3847,L1,no-change,nocue,48,exp1
12234,1,0.5863,L1,change,nocue,48,exp1
12233,1,2.2987,L1,change,cue,48,exp1
12273,1,0.6315,L1,change,cue,48,exp1
11914,1,0.448,L1,change,nocue,47,exp1
12298,1,0.5002,L1,no-change,nocue,49,exp1
12308,1,0.4576,L1,no-change,nocue,49,exp1
12381,1,0.8605,L1,change,nocue,49,exp1
12377,1,0.5073,L1,change,cue,49,exp1
12365,1,0.6196,L1,change,cue,49,exp1
12363,1,0.4138,L1,no-change,nocue,49,exp1
12361,1,0.4834,L1,no-change,cue,49,exp1
12356,1,0.5691,L1,no-change,nocue,49,exp1
12353,1,0.5187,L1,change,nocue,49,exp1
12302,1,0.5062,L1,change,nocue,49,exp1
12340,1,0.863,L1,change,cue,49,exp1
12328,1,0.5172,L1,change,nocue,49,exp1
12325,1,0.4038,L1,no-change,cue,49,exp1
12323,1,0.5592,L1,no-change,cue,49,exp1
12322,1,0.5506,L1,change,cue,49,exp1
12319,1,0.5858,L1,no-change,nocue,49,exp1
12314,1,0.6935,L1,no-change,cue,49,exp1
12313,1,0.4244,L1,change,nocue,49,exp1
12330,1,0.5332,L1,change,cue,49,exp1
10045,1,0.8166,L1,no-change,nocue,40,exp1
11910,1,0.465,L1,change,cue,47,exp1
11907,1,0.38,L1,no-change,cue,47,exp1
11507,1,0.5899,L1,no-change,cue,45,exp1
11506,0,1.2004,L1,change,nocue,45,exp1
11503,0,2.6732,L1,change,nocue,45,exp1
11502,1,0.6512,L1,no-change,nocue,45,exp1
11493,1,0.7899,L1,no-change,cue,45,exp1
11492,1,0.54,L1,no-change,nocue,45,exp1
11491,1,0.8477,L1,change,nocue,45,exp1
11486,1,0.4979,L1,no-change,nocue,45,exp1
11477,1,0.772,L1,change,nocue,45,exp1
11473,1,0.8804,L1,no-change,cue,45,exp1
11470,1,0.6829,L1,change,cue,45,exp1
11468,1,0.6503,L1,change,cue,45,exp1
11462,1,0.6473,L1,no-change,nocue,45,exp1
11459,1,3.4858,L1,no-change,cue,45,exp1
11450,1,0.6195,L1,no-change,cue,45,exp1
11512,1,0.484,L1,change,cue,45,exp1
11516,1,0.4634,L1,change,cue,45,exp1
11522,1,0.6958,L1,change,cue,46,exp1
11524,1,1.0011,L1,change,nocue,46,exp1
11587,1,0.6145,L1,change,cue,46,exp1
11586,1,0.4785,L1,no-change,cue,46,exp1
11577,1,0.5718,L1,no-change,nocue,46,exp1
11572,1,0.476,L1,no-change,cue,46,exp1
11571,1,0.7426,L1,no-change,nocue,46,exp1
11570,1,0.4684,L1,change,nocue,46,exp1
11562,1,0.664,L1,no-change,cue,46,exp1
11447,1,0.6477,L1,change,cue,45,exp1
11559,1,0.5341,L1,change,nocue,46,exp1
11548,1,0.6998,L1,change,cue,46,exp1
11547,1,0.5804,L1,change,nocue,46,exp1
11543,1,0.4804,L1,no-change,nocue,46,exp1
11542,1,0.7512,L1,no-change,nocue,46,exp1
11532,1,0.5336,L1,no-change,cue,46,exp1
11528,1,0.6455,L1,no-change,cue,46,exp1
11527,1,0.4977,L1,change,cue,46,exp1
11551,1,0.5388,L1,change,cue,46,exp1
11590,1,0.6708,L1,change,nocue,46,exp1
11444,0,3.0572,L1,change,nocue,45,exp1
11439,1,0.7227,L1,change,nocue,45,exp1
11349,1,2.0993,L1,change,cue,45,exp1
11344,1,1.0003,L1,change,nocue,45,exp1
11342,1,1.0056,L1,change,cue,45,exp1
11339,1,0.8475,L1,no-change,nocue,45,exp1
11332,1,0.4474,L1,no-change,nocue,45,exp1
11330,1,0.6886,L1,change,nocue,45,exp1
11328,1,1.6011,L1,change,nocue,45,exp1
11327,1,0.6981,L1,no-change,nocue,45,exp1
11326,1,1.254,L1,no-change,nocue,45,exp1
11320,1,0.6836,L1,change,nocue,45,exp1
11312,1,0.7896,L1,no-change,cue,45,exp1
11305,1,0.5478,L1,change,cue,45,exp1
11304,1,0.7684,L1,no-change,nocue,45,exp1
11294,1,1.2834,L1,change,cue,45,exp1
11293,1,1.7177,L1,change,nocue,45,exp1
11360,0,0.3669,L1,change,cue,45,exp1
11361,1,0.3838,L1,no-change,cue,45,exp1
11370,1,1.2805,L1,no-change,cue,45,exp1
11374,1,0.447,L1,change,nocue,45,exp1
11437,1,0.7568,L1,no-change,nocue,45,exp1
11425,1,0.8172,L1,no-change,nocue,45,exp1
11424,1,1.252,L1,no-change,cue,45,exp1
11420,1,0.8049,L1,no-change,cue,45,exp1
11416,1,0.7072,L1,change,cue,45,exp1
11415,0,0.4864,L1,change,nocue,45,exp1
11404,1,2.251,L1,no-change,cue,45,exp1
11440,1,0.8183,L1,change,cue,45,exp1
11402,1,2.6899,L1,change,cue,45,exp1
11394,1,1.4202,L1,change,nocue,45,exp1
11392,1,1.0699,L1,no-change,nocue,45,exp1
11391,1,0.5719,L1,no-change,nocue,45,exp1
11388,1,1.4903,L1,no-change,cue,45,exp1
11387,1,1.0199,L1,no-change,nocue,45,exp1
11382,1,0.6817,L1,no-change,cue,45,exp1
11378,1,0.6012,L1,change,cue,45,exp1
11399,1,0.4691,L1,no-change,nocue,45,exp1
11591,1,0.619,L1,no-change,nocue,46,exp1
11595,1,0.606,L1,no-change,cue,46,exp1
11601,1,0.6666,L1,change,cue,46,exp1
11820,1,0.448,L1,change,nocue,47,exp1
11818,1,0.564,L1,change,cue,47,exp1
11813,1,0.602,L1,change,nocue,47,exp1
11812,1,0.679,L1,no-change,nocue,47,exp1
11810,1,0.614,L1,change,nocue,47,exp1
11807,1,0.607,L1,no-change,cue,47,exp1
11806,1,0.404,L1,change,cue,47,exp1
11805,1,0.746,L1,no-change,cue,47,exp1
11803,1,1.052,L1,change,cue,47,exp1
11799,1,0.712,L1,no-change,nocue,47,exp1
11794,1,0.74,L1,no-change,cue,47,exp1
11792,1,1.438,L1,no-change,nocue,47,exp1
11782,1,1.03,L1,no-change,nocue,47,exp1
11767,1,0.5563,L1,change,nocue,46,exp1
11766,1,1.1773,L1,no-change,cue,46,exp1
11823,1,0.439,L1,change,nocue,47,exp1
11825,1,0.414,L1,change,cue,47,exp1
11834,1,0.483,L1,no-change,cue,47,exp1
11844,1,0.381,L1,change,cue,47,exp1
11906,1,0.389,L1,change,cue,47,exp1
11897,1,0.69,L1,change,cue,47,exp1
11896,1,0.446,L1,change,nocue,47,exp1
11892,1,0.402,L1,change,cue,47,exp1
11887,1,0.685,L1,no-change,cue,47,exp1
11886,1,0.522,L1,change,nocue,47,exp1
11885,1,0.59,L1,no-change,nocue,47,exp1
11759,1,0.6489,L1,no-change,cue,46,exp1
11884,1,0.559,L1,change,nocue,47,exp1
11869,1,0.497,L1,no-change,cue,47,exp1
11865,1,0.467,L1,no-change,cue,47,exp1
11864,1,0.421,L1,no-change,nocue,47,exp1
11857,1,0.398,L1,change,nocue,47,exp1
11855,1,0.574,L1,no-change,nocue,47,exp1
11853,1,0.478,L1,no-change,cue,47,exp1
11845,1,0.655,L1,no-change,nocue,47,exp1
11883,1,0.364,L1,change,cue,47,exp1
11754,1,0.6766,L1,no-change,nocue,46,exp1
11751,1,0.5628,L1,change,cue,46,exp1
11746,1,0.5843,L1,no-change,nocue,46,exp1
11682,1,1.6983,L1,no-change,cue,46,exp1
11674,1,0.6965,L1,change,nocue,46,exp1
11671,1,0.5185,L1,no-change,cue,46,exp1
11666,1,1.2674,L1,no-change,cue,46,exp1
11654,1,0.701,L1,change,cue,46,exp1
11649,1,0.5068,L1,no-change,nocue,46,exp1
11637,1,0.6352,L1,change,cue,46,exp1
11685,1,1.5336,L1,change,nocue,46,exp1
11625,1,0.7595,L1,no-change,nocue,46,exp1
11621,1,0.5949,L1,no-change,nocue,46,exp1
11620,1,0.6463,L1,no-change,nocue,46,exp1
11618,1,0.7366,L1,no-change,cue,46,exp1
11615,1,0.662,L1,change,cue,46,exp1
11612,1,0.5102,L1,change,nocue,46,exp1
11611,1,0.6355,L1,change,nocue,46,exp1
11609,1,1.2422,L1,change,nocue,46,exp1
11623,1,1.3161,L1,no-change,cue,46,exp1
11909,1,0.499,L1,change,nocue,47,exp1
11691,1,0.5926,L1,no-change,nocue,46,exp1
11693,1,0.5941,L1,change,cue,46,exp1
11744,1,0.5988,L1,no-change,nocue,46,exp1
11742,1,0.5221,L1,change,nocue,46,exp1
11740,1,1.1641,L1,no-change,cue,46,exp1
11729,1,0.7356,L1,change,nocue,46,exp1
11728,1,0.701,L1,no-change,nocue,46,exp1
11725,1,0.5989,L1,change,nocue,46,exp1
11720,1,0.5321,L1,change,cue,46,exp1
11692,1,0.556,L1,no-change,cue,46,exp1
11718,1,0.6027,L1,change,cue,46,exp1
11712,1,0.0916,L1,no-change,cue,46,exp1
11708,1,0.8659,L1,no-change,nocue,46,exp1
11705,1,0.6125,L1,change,nocue,46,exp1
11703,1,0.8824,L1,change,nocue,46,exp1
11697,1,0.6808,L1,no-change,nocue,46,exp1
11696,1,0.51,L1,change,cue,46,exp1
11694,0,2.7956,L1,change,cue,46,exp1
11714,1,0.5541,L1,change,cue,46,exp1
10036,1,0.818,L1,no-change,nocue,40,exp1
10034,1,0.9212,L1,change,cue,40,exp1
10033,1,0.9492,L1,change,nocue,40,exp1
8374,1,0.3676,L1,no-change,cue,33,exp1
8373,1,0.368,L1,no-change,cue,33,exp1
8372,1,0.351,L1,no-change,cue,33,exp1
8361,1,1.3684,L1,no-change,nocue,33,exp1
8360,1,0.4508,L1,change,cue,33,exp1
8355,1,2.3697,L1,change,cue,33,exp1
8354,1,0.4927,L1,change,nocue,33,exp1
8351,1,0.5228,L1,no-change,nocue,33,exp1
8345,1,0.627,L1,change,nocue,33,exp1
8341,1,0.6224,L1,no-change,nocue,33,exp1
8339,1,0.7848,L1,change,cue,33,exp1
8338,0,0.3843,L1,change,cue,33,exp1
8337,1,0.755,L1,change,nocue,33,exp1
8320,1,0.5064,L1,no-change,cue,33,exp1
8314,1,0.5512,L1,change,cue,33,exp1
8377,1,0.3845,L1,no-change,nocue,33,exp1
8378,1,0.4679,L1,change,nocue,33,exp1
8384,1,0.3355,L1,no-change,nocue,33,exp1
8393,1,0.5171,L1,change,nocue,33,exp1
8449,1,0.874,L1,no-change,nocue,34,exp1
8448,1,0.9226,L1,change,cue,34,exp1
8445,1,0.8012,L1,change,cue,33,exp1
8444,0,0.634,L1,change,nocue,33,exp1
8442,1,0.5218,L1,change,cue,33,exp1
8434,0,0.8009,L1,change,cue,33,exp1
8431,1,0.3175,L1,no-change,nocue,33,exp1
8311,1,0.3878,L1,no-change,nocue,33,exp1
8428,1,0.2574,L1,no-change,cue,33,exp1
8421,1,0.3009,L1,no-change,cue,33,exp1
8420,1,0.5832,L1,no-change,nocue,33,exp1
8417,1,0.3341,L1,no-change,cue,33,exp1
8416,1,0.4352,L1,change,nocue,33,exp1
8414,1,0.3063,L1,no-change,cue,33,exp1
8403,0,0.5512,L1,change,nocue,33,exp1
8397,1,0.7557,L1,change,cue,33,exp1
8424,1,0.2844,L1,no-change,nocue,33,exp1
